PL_NUMBER,PL_AREA,LANDUSE,MAIN_AREA,SERVICE_AREA,CELL_SIZE_TOTAL,CELL_SIZE_MIN,CELL_SIZE_MAX,HOUSING_UNITS,BUILDING_HEIGHT,FLOORS_NUM,TOTAL_AREA,AUTHORITY,DISTRICT,SECTOR_GROUP,CONFIRMATION_YEAR,CONSTRUCTION_TYPE_GROUP
221-0524033,221-0524033-13E,מגורים,810.0,150.0,0.0,790.0,0.0,6.0,14.0,3.0,960.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-16A,מגורים,3410.0,1550.0,0.0,1580.0,0.0,31.0,28.0,7.0,4960.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-53,מגורים,1200.0,240.0,0.0,1000.0,0.0,8.0,11.0,2.0,1440.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-11E,מגורים,810.0,150.0,0.0,730.0,0.0,6.0,14.0,3.0,960.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-12C,מגורים,810.0,150.0,0.0,900.0,0.0,6.0,14.0,3.0,960.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-16B,מגורים,1620.0,300.0,0.0,1020.0,0.0,12.0,14.0,3.0,1920.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-28A,מגורים,5280.0,2400.0,0.0,2140.0,0.0,48.0,28.0,7.0,7680.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-48B,מגורים,1620.0,300.0,0.0,1280.0,0.0,12.0,14.0,3.0,1920.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-47C,מגורים,1620.0,300.0,0.0,1420.0,0.0,12.0,14.0,3.0,1920.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-55,מגורים,1200.0,240.0,0.0,1000.0,0.0,8.0,11.0,2.0,1440.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-19,מגורים,3960.0,1800.0,0.0,3100.0,0.0,36.0,28.0,7.0,5760.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-2,מגורים,1200.0,240.0,0.0,2000.0,0.0,8.0,11.0,2.0,1440.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-5,מגורים,1200.0,240.0,0.0,1850.0,0.0,8.0,11.0,2.0,1440.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-11B,מגורים,810.0,150.0,0.0,810.0,0.0,6.0,14.0,3.0,960.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-12B,מגורים,810.0,150.0,0.0,900.0,0.0,6.0,14.0,3.0,960.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-13B,מגורים,810.0,150.0,0.0,900.0,0.0,6.0,14.0,3.0,960.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-14A,מגורים,3520.0,1600.0,0.0,2180.0,0.0,32.0,28.0,7.0,5120.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-15B,מגורים,1620.0,300.0,0.0,1080.0,0.0,12.0,14.0,3.0,1920.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-17B,מגורים,1620.0,300.0,0.0,1150.0,0.0,12.0,14.0,3.0,1920.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-28B,מגורים,3375.0,625.0,0.0,2530.0,0.0,25.0,14.0,3.0,4000.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-42A,מגורים,3960.0,1800.0,0.0,2050.0,0.0,36.0,28.0,7.0,5760.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
221-0524033,221-0524033-47A,מגורים,3960.0,1800.0,0.0,2180.0,0.0,36.0,28.0,7.0,5760.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
257-0882779,257-0882779-1,מגורים,676.0,120.0,400.0,0.0,0.0,4.0,16.0,5.0,796.0,מחוזית,צפון,חברה ערבית,2021,חדשה
101-0850222,101-0850222-52,מגורים ומסחר,1032.0,520.0,212.0,0.0,0.0,29.0,28.5,8.0,1552.0,מחוזית,ירושלים,חברה כללית / מעורבת,2021,התחדשות
501-0282152,501-0282152-18,מגורים,2610.0,1015.0,909.0,0.0,0.0,29.0,0.0,6.0,3625.0,מחוזית,תל-אביב,חברה חרדית,2021,התחדשות
501-0282152,501-0282152-20,מגורים,2610.0,1015.0,775.0,0.0,0.0,29.0,0.0,6.0,3625.0,מחוזית,תל-אביב,חברה חרדית,2021,התחדשות
501-0282152,501-0282152-19,מגורים,2610.0,1015.0,683.0,0.0,0.0,29.0,0.0,6.0,3625.0,מחוזית,תל-אביב,חברה חרדית,2021,התחדשות
262-0723023,262-0723023-15,מגורים,29068.8,7267.2,47648.0,800.0,0.0,382.0,36.0,8.0,36336.0,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-17,מגורים,900.0,225.0,700.0,800.0,0.0,6.0,36.0,8.0,1125.0,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-55,מגורים,6390.0,1597.5,9850.0,800.0,0.0,78.0,36.0,8.0,7987.5,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-56,מגורים,9434.4,2358.6,14924.0,800.0,0.0,120.0,36.0,8.0,11793.0,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-58,מגורים,13167.6,3291.9,21146.0,800.0,0.0,170.0,36.0,8.0,16459.5,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-79,מגורים,17463.6,4365.9,28306.0,800.0,0.0,226.0,36.0,8.0,21829.5,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-27,מגורים,6526.8,1631.7,10078.0,800.0,0.0,80.0,36.0,8.0,8158.5,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-30,מגורים,3094.8,773.7,4358.0,800.0,0.0,34.0,36.0,8.0,3868.5,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-12,מגורים,16046.4,4011.6,25944.0,800.0,0.0,208.0,36.0,8.0,20058.0,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-26,מגורים,3446.4,861.6,4944.0,800.0,0.0,40.0,36.0,8.0,4308.0,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-38,מגורים,3291.6,822.9,4686.0,800.0,0.0,38.0,36.0,8.0,4114.5,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-13,מגורים,17049.6,4262.4,27616.0,800.0,0.0,220.0,36.0,8.0,21312.0,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-116,מגורים,16675.2,4168.8,26992.0,800.0,0.0,216.0,36.0,8.0,20844.0,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-14,מגורים,8468.4,2117.1,13314.0,800.0,0.0,106.0,36.0,8.0,10585.5,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-18,מגורים,6948.0,1737.0,10780.0,800.0,0.0,86.0,36.0,8.0,8685.0,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-28,מגורים,7323.6,1830.9,11406.0,800.0,0.0,92.0,36.0,8.0,9154.5,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-54,מגורים,8199.6,2049.9,12866.0,800.0,0.0,102.0,36.0,8.0,10249.5,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-81,מגורים,10936.8,2734.2,17428.0,800.0,0.0,140.0,36.0,8.0,13671.0,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-90,מגורים,13486.8,3371.7,21678.0,800.0,0.0,174.0,36.0,8.0,16858.5,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-115,מגורים,20349.6,5087.4,33116.0,800.0,0.0,264.0,36.0,8.0,25437.0,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-25,מגורים,5773.2,1443.3,8822.0,800.0,0.0,70.0,36.0,8.0,7216.5,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-83,מגורים,24891.6,6222.9,40686.0,800.0,0.0,326.0,36.0,8.0,31114.5,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-16,מגורים,3812.4,953.1,5554.0,800.0,0.0,44.0,36.0,8.0,4765.5,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-24,מגורים,8806.8,2201.7,13878.0,800.0,0.0,112.0,36.0,8.0,11008.5,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-19,מגורים,14647.2,3661.8,23612.0,800.0,0.0,188.0,36.0,8.0,18309.0,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-34,מגורים,3188.4,797.1,4514.0,800.0,0.0,36.0,36.0,8.0,3985.5,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-23,מגורים,14181.6,3545.4,22836.0,800.0,0.0,182.0,36.0,8.0,17727.0,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-29,מגורים,5548.8,1387.2,8448.0,800.0,0.0,68.0,36.0,8.0,6936.0,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-31,מגורים,11208.0,2802.0,17880.0,800.0,0.0,142.0,36.0,8.0,14010.0,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-80,מגורים,10366.8,2591.7,16478.0,800.0,0.0,132.0,36.0,8.0,12958.5,מחוזית,צפון,חברה ערבית,2021,חדשה
262-0723023,262-0723023-82,מגורים,12124.8,3031.2,19408.0,800.0,0.0,156.0,36.0,8.0,15156.0,מחוזית,צפון,חברה ערבית,2021,חדשה
263-0650127,263-0650127-12,מגורים,855.6,171.12,0.0,713.0,0.0,6.0,15.0,4.0,1026.72,מחוזית,צפון,חברה ערבית,2021,חדשה
263-0650127,263-0650127-10,מגורים,651.6,130.32,0.0,543.0,0.0,4.0,15.0,4.0,781.9200000000001,מחוזית,צפון,חברה ערבית,2021,חדשה
263-0650127,263-0650127-11,מגורים,399.6,79.92,0.0,333.0,0.0,3.0,15.0,4.0,479.52,מחוזית,צפון,חברה ערבית,2021,חדשה
417-0120188,417-0120188-203A,מגורים,360.0,100.0,63924.0,0.0,0.0,362.0,25.0,6.0,460.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
417-0120188,417-0120188-204,מגורים,360.0,100.0,63924.0,0.0,0.0,362.0,25.0,6.0,460.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
417-0120188,417-0120188-201,מגורים,360.0,100.0,63924.0,0.0,0.0,362.0,25.0,6.0,460.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
417-0120188,417-0120188-150,מגורים,100.0,10.0,14380.0,0.0,0.0,108.0,16.0,4.0,110.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
417-0120188,417-0120188-151,מגורים,100.0,10.0,14380.0,0.0,0.0,108.0,16.0,4.0,110.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
417-0120188,417-0120188-203B,מגורים,360.0,100.0,63924.0,0.0,0.0,362.0,25.0,6.0,460.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
417-0120188,417-0120188-202,מגורים,360.0,100.0,63924.0,0.0,0.0,362.0,25.0,6.0,460.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-8,מגורים,7521.0,2940.0,0.0,2721.0,0.0,84.0,46.0,14.0,10461.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-3,מגורים,7521.0,2940.0,0.0,2721.0,0.0,84.0,46.0,14.0,10461.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-37,מגורים,1982.0,704.0,0.0,1271.0,0.0,22.0,26.0,7.0,2686.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-1,מגורים,7521.0,2940.0,0.0,2552.0,0.0,84.0,46.0,14.0,10461.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-30,מגורים,3041.0,1190.0,0.0,1324.0,0.0,34.0,35.0,10.0,4231.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-41,מגורים,896.0,320.0,0.0,1345.0,0.0,10.0,23.0,6.0,1216.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-31,מגורים,2335.0,910.0,0.0,1218.0,0.0,26.0,29.5,8.0,3245.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-19,מגורים,10046.0,4230.0,0.0,2675.0,0.0,112.0,59.0,17.0,14276.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-25,מגורים,3041.0,1190.0,0.0,1294.0,0.0,34.0,35.0,10.0,4231.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-26,מגורים,2335.0,910.0,0.0,1218.0,0.0,26.0,29.5,8.0,3245.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-36,מגורים,1982.0,704.0,0.0,1271.0,0.0,22.0,26.0,7.0,2686.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-10,מגורים,8960.0,3500.0,0.0,2472.0,0.0,100.0,49.0,14.0,12460.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-35,מגורים,1982.0,704.0,0.0,1296.0,0.0,22.0,26.0,7.0,2686.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-13,מגורים,4480.0,1750.0,0.0,1403.0,0.0,50.0,49.0,14.0,6230.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-21,מגורים,4480.0,1750.0,0.0,1403.0,0.0,50.0,49.0,14.0,6230.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-20,מגורים,4480.0,1750.0,0.0,1500.0,0.0,50.0,49.0,14.0,6230.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-4,מגורים,7521.0,2940.0,0.0,2552.0,0.0,84.0,46.0,14.0,10461.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-2,מגורים,7521.0,2940.0,0.0,2721.0,0.0,84.0,46.0,14.0,10461.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-32,מגורים,2335.0,910.0,0.0,1637.0,0.0,26.0,29.5,8.0,3245.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-34,מגורים,1982.0,704.0,0.0,1296.0,0.0,22.0,26.0,7.0,2686.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-18,מגורים,10046.0,4230.0,0.0,3245.0,0.0,112.0,59.0,17.0,14276.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-29,מגורים,3041.0,1190.0,0.0,1237.0,0.0,34.0,35.0,10.0,4231.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-24,מגורים,3041.0,1190.0,0.0,1237.0,0.0,34.0,35.0,10.0,4231.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-5,מגורים,7521.0,2940.0,0.0,2425.0,0.0,84.0,46.0,14.0,10461.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-28,מגורים,2335.0,910.0,0.0,1217.0,0.0,26.0,29.5,8.0,3245.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-15,מגורים,8960.0,3500.0,0.0,2472.0,0.0,100.0,49.0,14.0,12460.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-17,מגורים,10046.0,4230.0,0.0,3245.0,0.0,112.0,59.0,17.0,14276.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-16,מגורים,10046.0,4230.0,0.0,2675.0,0.0,112.0,59.0,17.0,14276.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-22,מגורים,4480.0,1750.0,0.0,2148.0,0.0,50.0,49.0,14.0,6230.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-42,מגורים,480.0,140.0,0.0,520.0,0.0,3.0,14.0,4.0,620.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-27,מגורים,2335.0,910.0,0.0,1319.0,0.0,26.0,29.5,8.0,3245.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
410-0671826,410-0671826-33,מגורים,1982.0,704.0,0.0,1271.0,0.0,22.0,26.0,7.0,2686.0,מחוזית,מרכז,חברה כללית / מעורבת,2021,חדשה
תמל/ 1096,תמל/ 1096-16,מגורים,19140.0,8400.0,7717.0,0.0,0.0,210.0,0.0,10.0,27540.0,ארצית,תל-אביב,חברה כללית / מעורבת,2020,חדשה
תמל/ 1096,תמל/ 1096-13,מגורים,14280.0,6240.0,6136.0,0.0,0.0,156.0,0.0,10.0,20520.0,ארצית,תל-אביב,חברה כללית / מעורבת,2020,חדשה
תמל/ 1096,תמל/ 1096-11,מגורים,16260.0,9790.0,3288.0,0.0,0.0,178.0,0.0,35.0,26050.0,ארצית,תל-אביב,חברה כללית / מעורבת,2020,חדשה
תמל/ 1096,תמל/ 1096-15,מגורים,14280.0,6240.0,6221.0,0.0,0.0,156.0,0.0,10.0,20520.0,ארצית,תל-אביב,חברה כללית / מעורבת,2020,חדשה
652-0712984,652-0712984-345,מגורים,1120.0,420.0,0.0,1300.0,0.0,7.0,16.0,4.0,1540.0,מחוזית,דרום,חברה ערבית,2021,חדשה
652-0712984,652-0712984-749,מגורים,960.0,360.0,0.0,1100.0,0.0,6.0,16.0,4.0,1320.0,מחוזית,דרום,חברה ערבית,2021,חדשה
652-0712984,652-0712984-532,מגורים,800.0,300.0,0.0,900.0,0.0,5.0,16.0,4.0,1100.0,מחוזית,דרום,חברה ערבית,2021,חדשה
652-0712984,652-0712984-539,מגורים,800.0,300.0,0.0,900.0,0.0,5.0,16.0,4.0,1100.0,מחוזית,דרום,חברה ערבית,2021,חדשה
652-0712984,652-0712984-354,מגורים,800.0,300.0,0.0,900.0,0.0,5.0,16.0,4.0,1100.0,מחוזית,דרום,חברה ערבית,2021,חדשה
652-0712984,652-0712984-541,מגורים,800.0,300.0,0.0,900.0,0.0,5.0,16.0,4.0,1100.0,מחוזית,דרום,חברה ערבית,2021,חדשה
652-0712984,652-0712984-551,מגורים,960.0,360.0,0.0,1100.0,0.0,6.0,16.0,4.0,1320.0,מחוזית,דרום,חברה ערבית,2021,חדשה
652-0712984,652-0712984-348,מגורים,800.0,300.0,0.0,900.0,0.0,5.0,16.0,4.0,1100.0,מחוזית,דרום,חברה ערבית,2021,חדשה
652-0712984,652-0712984-350,מגורים,800.0,300.0,0.0,900.0,0.0,5.0,16.0,4.0,1100.0,מחוזית,דרום,חברה ערבית,2021,חדשה
652-0712984,652-0712984-411,מגורים,800.0,300.0,0.0,900.0,0.0,5.0,16.0,4.0,1100.0,מחוזית,דרום,חברה ערבית,2021,חדשה
652-0712984,652-0712984-344,מגורים,960.0,360.0,0.0,1100.0,0.0,6.0,16.0,4.0,1320.0,מחוזית,דרום,חברה ערבית,2021,חדשה
652-0712984,652-0712984-301,מגורים,800.0,300.0,0.0,900.0,0.0,5.0,16.0,4.0,1100.0,מחוזית,דרום,חברה ערבית,2021,חדשה
652-0712984,652-0712984-351,מגורים,800.0,300.0,0.0,900.0,0.0,5.0,16.0,4.0,1100.0,מחוזית,דרום,חברה ערבית,2021,חדשה
652-0712984,652-0712984-355,מגורים,800.0,300.0,0.0,900.0,0.0,5.0,16.0,4.0,1100.0,מחוזית,דרום,חברה ערבית,2021,חדשה
652-0712984,652-0712984-583,מגורים,800.0,300.0,0.0,900.0,0.0,5.0,16.0,4.0,1100.0,מחוזית,דרום,חברה ערבית,2021,חדשה
652-0712984,652-0712984-658,מגורים,800.0,300.0,0.0,900.0,0.0,5.0,16.0,4.0,1100.0,מחוזית,דרום,חברה ערבית,2021,חדשה
652-0712984,652-0712984-525,מגורים,960.0,360.0,0.0,1100.0,0.0,6.0,16.0,4.0,1320.0,מחוזית,דרום,חברה ערבית,2021,חדשה
652-0712984,652-0712984-335,מגורים,800.0,300.0,0.0,900.0,0.0,5.0,16.0,4.0,1100.0,מחוזית,דרום,חברה ערבית,2021,חדשה
251-0634907,251-0634907-2,מגורים,319.5,106.5,0.0,710.0,0.0,0.0,7.0,2.0,426.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
251-0634907,251-0634907-1,מגורים,270.0,90.0,0.0,450.0,0.0,0.0,7.0,2.0,360.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
255-0567883,255-0567883-205,מגורים,140.0,60.0,0.0,250.0,0.0,1.0,9.0,2.0,200.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
255-0567883,255-0567883-209,מגורים,140.0,60.0,0.0,250.0,0.0,1.0,9.0,2.0,200.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
255-0567883,255-0567883-215,מגורים,140.0,60.0,0.0,250.0,0.0,1.0,9.0,2.0,200.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
255-0567883,255-0567883-206,מגורים,140.0,60.0,0.0,250.0,0.0,1.0,9.0,2.0,200.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
255-0567883,255-0567883-213,מגורים,140.0,60.0,0.0,250.0,0.0,1.0,9.0,2.0,200.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
255-0567883,255-0567883-210,מגורים,140.0,60.0,0.0,250.0,0.0,1.0,9.0,2.0,200.0,מחוזית,צפון,חברה כללית / מעורבת,2021,חדשה
